Date,Open,High,Low,Close,Volume,Volume_ratio_vs_5days,Announcement,hawkish_dovish_ratio,net_sentiment_score,negative_proportion,neutral_proportion,positive_proportion,sentiment_label
08/11/2021,4701.7001953125,4714.919921875,4694.39013671875,4701.47998046875,4269710000,0.9932283742980632,0,0.0,0.0,0.0,0.0,0.0,
09/11/2021,4685.25,4708.52978515625,4670.8701171875,4707.25,4117080000,0.9514451192992397,0,0.0,0.0,0.0,0.0,0.0,
10/11/2021,4646.7099609375,4684.85009765625,4630.85986328125,4670.259765625,4503720000,1.0320169715934793,0,0.0,0.0,0.0,0.0,0.0,
11/11/2021,4649.27001953125,4664.5498046875,4648.31005859375,4659.39013671875,3926870000,0.9224691513472677,0,0.0,0.0,0.0,0.0,0.0,
12/11/2021,4682.85009765625,4688.47021484375,4650.77001953125,4655.240234375,3728600000,0.9073794484371152,0,0.0,0.0,0.0,0.0,0.0,
15/11/2021,4682.7998046875,4697.419921875,4672.85986328125,4689.2998046875,3488410000,0.8824858282552512,0,0.0,0.0,0.0,0.0,0.0,
16/11/2021,4700.89990234375,4714.9501953125,4679.419921875,4679.419921875,3972640000,1.0123831308893265,0,0.0,0.0,0.0,0.0,0.0,
17/11/2021,4688.669921875,4701.5,4684.41015625,4701.5,3969070000,1.0398080436601647,0,0.0,0.0,0.0,0.0,0.0,
18/11/2021,4704.5400390625,4708.7998046875,4672.77978515625,4700.72021484375,4226410000,1.0901164965104697,0,0.0,0.0,0.0,0.0,0.0,
19/11/2021,4697.9599609375,4717.75,4694.22021484375,4708.43994140625,4253180000,1.0681170142608807,0,0.0,0.0,0.0,0.0,0.0,
22/11/2021,4682.93994140625,4743.830078125,4682.169921875,4712.0,4441100000,1.0643789784492677,0,0.0,0.0,0.0,0.0,0.0,
23/11/2021,4690.7001953125,4699.39013671875,4652.66015625,4678.47998046875,4277590000,1.0104217107951634,0,0.0,0.0,0.0,0.0,0.0,
24/11/2021,4701.4599609375,4702.8701171875,4659.89013671875,4675.77978515625,3418430000,0.8290435282836107,0,0.0,0.0,0.0,0.0,0.0,
26/11/2021,4594.6201171875,4664.6298828125,4585.43017578125,4664.6298828125,3517700000,0.8834890496282901,0,0.0,0.0,0.0,0.0,0.0,
29/11/2021,4655.27001953125,4672.9501953125,4625.259765625,4628.75,4336410000,1.0845780874913649,0,0.0,0.0,0.0,0.0,0.0,
30/11/2021,4567.0,4646.02001953125,4560.0,4640.25,6625990000,1.4939470926383875,0,0.0,0.0,0.0,0.0,0.0,
01/12/2021,4513.0400390625,4652.93994140625,4510.27001953125,4602.81982421875,5366730000,1.1533784707327577,0,0.0,0.0,0.0,0.0,0.0,
02/12/2021,4577.10009765625,4595.4599609375,4504.72998046875,4504.72998046875,5077180000,1.0185319296533744,0,0.0,0.0,0.0,0.0,0.0,
03/12/2021,4538.43017578125,4608.02978515625,4495.1201171875,4589.490234375,5240070000,0.9832611409129495,0,0.0,0.0,0.0,0.0,0.0,
06/12/2021,4591.669921875,4612.60009765625,4540.509765625,4548.3701171875,4770800000,0.8808464456512869,0,0.0,0.0,0.0,0.0,0.0,
07/12/2021,4686.75,4694.0400390625,4631.97021484375,4631.97021484375,4492400000,0.9003823277821381,0,0.0,0.0,0.0,0.0,0.0,
08/12/2021,4701.2099609375,4705.06005859375,4674.52001953125,4690.85986328125,4234600000,0.8890596492554078,0,0.0,0.0,0.0,0.0,0.0,
09/12/2021,4667.4501953125,4695.259765625,4665.97998046875,4691.0,3903840000,0.8620903633161983,0,0.0,0.0,0.0,0.0,0.0,
10/12/2021,4712.02001953125,4713.56982421875,4670.240234375,4687.64013671875,3870110000,0.9096830303101532,0,0.0,0.0,0.0,0.0,0.0,
13/12/2021,4668.97021484375,4710.2998046875,4667.60009765625,4710.2998046875,4397230000,1.0520605143605808,0,0.0,0.0,0.0,0.0,0.0,
14/12/2021,4634.08984375,4660.47021484375,4606.52001953125,4642.990234375,4485430000,1.0735208731327672,0,0.0,0.0,0.0,0.0,0.0,
15/12/2021,4709.85009765625,4712.60009765625,4611.22021484375,4636.4599609375,4910130000,1.1383570256793563,1,0.8846153846153846,0.0117195876659361,0.15249266862170088,0.7126099706744868,0.1348973607038123,0.0
16/12/2021,4668.669921875,4731.990234375,4651.89013671875,4719.1298828125,4829500000,1.0735848553289111,0,0.0,0.0,0.0,0.0,0.0,
17/12/2021,4620.64013671875,4666.7001953125,4600.22021484375,4652.5,7987090000,1.500803476067462,0,0.0,0.0,0.0,0.0,0.0,
20/12/2021,4568.02001953125,4587.89990234375,4531.10009765625,4587.89990234375,4635700000,0.8633279759831793,0,0.0,0.0,0.0,0.0,0.0,
21/12/2021,4649.22998046875,4651.14013671875,4583.16015625,4594.9599609375,4072430000,0.7702767369589765,0,0.0,0.0,0.0,0.0,0.0,
22/12/2021,4696.56005859375,4697.669921875,4645.52978515625,4650.35986328125,3319610000,0.6680820130790406,0,0.0,0.0,0.0,0.0,0.0,
23/12/2021,4725.7900390625,4740.740234375,4703.9599609375,4703.9599609375,2913040000,0.6352618014669483,0,0.0,0.0,0.0,0.0,0.0,
27/12/2021,4791.18994140625,4791.490234375,4733.990234375,4733.990234375,2770290000,0.7820786660546201,0,0.0,0.0,0.0,0.0,0.0,
28/12/2021,4786.35009765625,4807.02001953125,4780.0400390625,4795.490234375,2707920000,0.8578439602896482,0,0.0,0.0,0.0,0.0,0.0,
29/12/2021,4793.06005859375,4804.06005859375,4778.080078125,4788.64013671875,2963310000,1.009702763427165,0,0.0,0.0,0.0,0.0,0.0,
30/12/2021,4778.72998046875,4808.93017578125,4775.330078125,4794.22998046875,3124950000,1.0790938367389504,0,0.0,0.0,0.0,0.0,0.0,
31/12/2021,4766.18017578125,4786.830078125,4765.75,4775.2099609375,2677820000,0.9399626095789962,0,0.0,0.0,0.0,0.0,0.0,
03/01/2022,4796.56005859375,4796.64013671875,4758.169921875,4778.14013671875,3831020000,1.2515566787890509,0,0.0,0.0,0.0,0.0,0.0,
04/01/2022,4793.5400390625,4818.6201171875,4774.27001953125,4804.509765625,4683170000,1.3550627391817374,0,0.0,0.0,0.0,0.0,0.0,
05/01/2022,4700.580078125,4797.7001953125,4699.43994140625,4787.990234375,4887960000,1.27258015133622,0,0.0,0.0,0.0,0.0,0.0,
06/01/2022,4696.0498046875,4725.009765625,4671.259765625,4693.39013671875,4295280000,1.0540435086686053,0,0.0,0.0,0.0,0.0,0.0,
07/01/2022,4677.02978515625,4707.9501953125,4662.740234375,4697.66015625,4181510000,0.9556015967866817,0,0.0,0.0,0.0,0.0,0.0,
10/01/2022,4670.2900390625,4673.02001953125,4582.240234375,4655.33984375,4511810000,0.9999698577952839,0,0.0,0.0,0.0,0.0,0.0,
11/01/2022,4713.06982421875,4714.1298828125,4638.27001953125,4669.14013671875,4101590000,0.9331062896558627,0,0.0,0.0,0.0,0.0,0.0,
12/01/2022,4726.35009765625,4748.830078125,4706.7099609375,4728.58984375,4048220000,0.9575507334752236,0,0.0,0.0,0.0,0.0,0.0,
13/01/2022,4659.02978515625,4744.1298828125,4650.2900390625,4733.56005859375,4251730000,1.0077644506766104,0,0.0,0.0,0.0,0.0,0.0,
14/01/2022,4662.85009765625,4665.1298828125,4614.75,4637.990234375,4338490000,1.020732793019334,0,0.0,0.0,0.0,0.0,0.0,
18/01/2022,4577.10986328125,4632.240234375,4568.7001953125,4632.240234375,4748700000,1.1049280250624398,0,0.0,0.0,0.0,0.0,0.0,
19/01/2022,4532.759765625,4611.5498046875,4530.2001953125,4588.02978515625,4465740000,1.0217737890840932,0,0.0,0.0,0.0,0.0,0.0,
20/01/2022,4482.72998046875,4602.10986328125,4477.9501953125,4547.35009765625,4640870000,1.0338071767518966,0,0.0,0.0,0.0,0.0,0.0,
21/01/2022,4397.93994140625,4494.52001953125,4395.33984375,4471.3798828125,5589100000,1.1750249128575574,0,0.0,0.0,0.0,0.0,0.0,
24/01/2022,4410.1298828125,4417.35009765625,4222.6201171875,4356.31982421875,6928110000,1.3135092892146825,0,0.0,0.0,0.0,0.0,0.0,
25/01/2022,4356.4501953125,4411.009765625,4287.10986328125,4366.64013671875,5145050000,0.9610136699830811,0,0.0,0.0,0.0,0.0,0.0,
26/01/2022,4349.93017578125,4453.22998046875,4304.7998046875,4408.43017578125,5570640000,0.9992620302169387,1,1.2448979591836735,0.0413095889629419,0.1436950146627566,0.6774193548387096,0.17888563049853373,0.0
27/01/2022,4326.509765625,4428.740234375,4309.5,4380.580078125,5214200000,0.9164730324004907,0,0.0,0.0,0.0,0.0,0.0,
28/01/2022,4431.85009765625,4432.72021484375,4292.4599609375,4336.18994140625,5031090000,0.9019817426814571,0,0.0,0.0,0.0,0.0,0.0,
31/01/2022,4515.5498046875,4516.89013671875,4414.02001953125,4431.7900390625,5098610000,0.9782598268046427,0,0.0,0.0,0.0,0.0,0.0,
01/02/2022,4546.5400390625,4550.490234375,4483.52978515625,4519.56982421875,4816830000,0.9359839759795145,0,0.0,0.0,0.0,0.0,0.0,
02/02/2022,4589.3798828125,4595.31005859375,4544.31982421875,4566.39013671875,4481580000,0.9093262766355914,0,0.0,0.0,0.0,0.0,0.0,
03/02/2022,4477.43994140625,4542.8798828125,4470.39013671875,4535.41015625,4401970000,0.9236162866427641,0,0.0,0.0,0.0,0.0,0.0,
04/02/2022,4500.52978515625,4539.66015625,4451.5,4482.7900390625,4706290000,1.0011133668690608,0,0.0,0.0,0.0,0.0,0.0,
07/02/2022,4483.8701171875,4521.85986328125,4471.47021484375,4505.75,4228480000,0.9340516851003859,0,0.0,0.0,0.0,0.0,0.0,
08/02/2022,4521.5400390625,4531.31982421875,4465.39990234375,4480.02001953125,4459620000,1.0009049310663374,0,0.0,0.0,0.0,0.0,0.0,
09/02/2022,4587.18017578125,4590.02978515625,4547.0,4547.0,4524350000,1.0134870261743465,0,0.0,0.0,0.0,0.0,0.0,
10/02/2022,4504.080078125,4588.919921875,4484.31005859375,4553.240234375,5314860000,1.1437874457681978,0,0.0,0.0,0.0,0.0,0.0,
11/02/2022,4418.64013671875,4526.330078125,4401.41015625,4506.27001953125,5251500000,1.104239446801585,0,0.0,0.0,0.0,0.0,0.0,
14/02/2022,4401.669921875,4426.22021484375,4364.83984375,4412.60986328125,4600390000,0.9524333021955453,0,0.0,0.0,0.0,0.0,0.0,
15/02/2022,4471.06982421875,4472.77001953125,4429.27978515625,4429.27978515625,4430830000,0.9184236087245092,0,0.0,0.0,0.0,0.0,0.0,
16/02/2022,4475.009765625,4489.5498046875,4429.68017578125,4455.75,4283640000,0.896863728067494,0,0.0,0.0,0.0,0.0,0.0,
17/02/2022,4380.259765625,4456.06005859375,4373.81005859375,4456.06005859375,4539420000,0.9823126507739622,0,0.0,0.0,0.0,0.0,0.0,
18/02/2022,4348.8701171875,4394.60009765625,4327.22021484375,4384.56982421875,4708060000,1.043344794910457,0,0.0,0.0,0.0,0.0,0.0,
22/02/2022,4304.759765625,4362.1201171875,4267.10986328125,4332.740234375,5121900000,1.1094119915005511,0,0.0,0.0,0.0,0.0,0.0,
23/02/2022,4225.5,4341.509765625,4221.509765625,4324.93017578125,4797430000,1.0228865544158001,0,0.0,0.0,0.0,0.0,0.0,
24/02/2022,4288.7001953125,4294.72998046875,4114.64990234375,4155.77001953125,6752130000,1.3025474807225912,0,0.0,0.0,0.0,0.0,0.0,
25/02/2022,4384.64990234375,4385.33984375,4286.830078125,4298.3798828125,5177060000,0.9747226487748046,0,0.0,0.0,0.0,0.0,0.0,
28/02/2022,4373.93994140625,4388.83984375,4315.1201171875,4354.169921875,6071370000,1.087284011505776,0,0.0,0.0,0.0,0.0,0.0,
01/03/2022,4306.259765625,4378.4501953125,4279.5400390625,4363.14013671875,5846230000,1.0204903467436013,0,0.0,0.0,0.0,0.0,0.0,
02/03/2022,4386.5400390625,4401.47998046875,4322.56005859375,4322.56005859375,5337870000,0.9144992609130961,0,0.0,0.0,0.0,0.0,0.0,
03/03/2022,4363.490234375,4416.77978515625,4345.56005859375,4401.31005859375,5039890000,0.9172635683350794,0,0.0,0.0,0.0,0.0,0.0,
04/03/2022,4328.8701171875,4342.1201171875,4284.97998046875,4342.1201171875,5797380000,1.031828863969837,0,0.0,0.0,0.0,0.0,0.0,
07/03/2022,4201.08984375,4327.009765625,4199.85009765625,4327.009765625,6940470000,1.1982094369694742,0,0.0,0.0,0.0,0.0,0.0,
08/03/2022,4170.7001953125,4276.93994140625,4157.8701171875,4202.66015625,7243120000,1.192922101813877,0,0.0,0.0,0.0,0.0,0.0,
09/03/2022,4277.8798828125,4299.39990234375,4223.10009765625,4223.10009765625,5662670000,0.922753998643572,0,0.0,0.0,0.0,0.0,0.0,
10/03/2022,4259.52001953125,4268.27978515625,4209.7998046875,4252.5498046875,4980830000,0.8132108082197015,0,0.0,0.0,0.0,0.0,0.0,
11/03/2022,4204.31005859375,4291.009765625,4200.490234375,4279.5,4938640000,0.8295848951126009,0,0.0,0.0,0.0,0.0,0.0,
14/03/2022,4173.10986328125,4247.56982421875,4161.72021484375,4202.75,5574920000,0.9814937792647793,0,0.0,0.0,0.0,0.0,0.0,
15/03/2022,4262.4501953125,4271.0498046875,4187.89990234375,4188.81982421875,5392470000,1.0155490511508114,0,0.0,0.0,0.0,0.0,0.0,
16/03/2022,4357.85986328125,4358.89990234375,4251.990234375,4288.14013671875,6309750000,1.1600250913624897,1,1.4222222222222223,0.0728433515844417,0.15517241379310345,0.6241379310344828,0.2206896551724138,0.0
17/03/2022,4411.669921875,4412.669921875,4335.64990234375,4345.10986328125,4985090000,0.9163475285900782,0,0.0,0.0,0.0,0.0,0.0,
18/03/2022,4463.1201171875,4465.39990234375,4390.56982421875,4407.33984375,8278430000,1.355312884528363,0,0.0,0.0,0.0,0.0,0.0,
21/03/2022,4461.18017578125,4481.75,4424.2998046875,4462.39990234375,4869820000,0.8161100378206408,0,0.0,0.0,0.0,0.0,0.0,
22/03/2022,4511.60986328125,4522.0,4469.10009765625,4469.10009765625,4754840000,0.8142426535031764,0,0.0,0.0,0.0,0.0,0.0,
23/03/2022,4456.240234375,4501.06982421875,4455.81005859375,4493.10009765625,4550670000,0.8292384702711666,0,0.0,0.0,0.0,0.0,0.0,
24/03/2022,4520.16015625,4520.580078125,4465.169921875,4469.97998046875,4131390000,0.7770108500422228,0,0.0,0.0,0.0,0.0,0.0,
25/03/2022,4543.06005859375,4546.02978515625,4501.06982421875,4522.91015625,4305020000,0.9519435479091835,0,0.0,0.0,0.0,0.0,0.0,
28/03/2022,4575.52001953125,4575.64990234375,4517.68994140625,4541.08984375,4312260000,0.977651402137826,0,0.0,0.0,0.0,0.0,0.0,
29/03/2022,4631.60009765625,4637.2998046875,4589.66015625,4602.85986328125,5085910000,1.1359958008063344,0,0.0,0.0,0.0,0.0,0.0,
30/03/2022,4602.4501953125,4627.77001953125,4581.31982421875,4624.2001953125,4385570000,0.9868452733217372,0,0.0,0.0,0.0,0.0,0.0,
31/03/2022,4530.41015625,4603.06982421875,4530.41015625,4599.02001953125,4823020000,1.0525197082025055,0,0.0,0.0,0.0,0.0,0.0,
01/04/2022,4545.85986328125,4548.7001953125,4507.56982421875,4540.31982421875,4562940000,0.9846782651480166,0,0.0,0.0,0.0,0.0,0.0,
04/04/2022,4582.64013671875,4583.5,4539.2099609375,4547.97021484375,4547350000,0.9714571248022307,0,0.0,0.0,0.0,0.0,0.0,
05/04/2022,4525.1201171875,4593.4501953125,4514.169921875,4572.4501953125,4800620000,1.0382188196111508,0,0.0,0.0,0.0,0.0,0.0,
06/04/2022,4481.14990234375,4503.93994140625,4450.0400390625,4494.169921875,4986830000,1.0511530827848685,0,0.0,0.0,0.0,0.0,0.0,
07/04/2022,4500.2099609375,4521.16015625,4450.2998046875,4474.64990234375,4821490000,1.016367310405945,0,0.0,0.0,0.0,0.0,0.0,
08/04/2022,4488.27978515625,4520.41015625,4474.60009765625,4494.14990234375,4083200000,0.8785046487681099,0,0.0,0.0,0.0,0.0,0.0,
11/04/2022,4412.52978515625,4464.35009765625,4408.3798828125,4462.64013671875,4266290000,0.9291336559163671,0,0.0,0.0,0.0,0.0,0.0,
12/04/2022,4397.4501953125,4471.0,4381.33984375,4437.58984375,4152090000,0.9305487698286411,0,0.0,0.0,0.0,0.0,0.0,
13/04/2022,4446.58984375,4453.919921875,4392.7001953125,4394.2998046875,3828150000,0.9049477997013884,0,0.0,0.0,0.0,0.0,0.0,
14/04/2022,4392.58984375,4460.4599609375,4390.77001953125,4449.1201171875,4083090000,1.0001288406011517,0,0.0,0.0,0.0,0.0,0.0,
18/04/2022,4391.68994140625,4410.31005859375,4370.2998046875,4385.6298828125,3910490000,0.9660248882046589,0,0.0,0.0,0.0,0.0,0.0,
19/04/2022,4462.2099609375,4471.02978515625,4390.6298828125,4390.6298828125,4108120000,1.0228394268681213,0,0.0,0.0,0.0,0.0,0.0,
20/04/2022,4459.4501953125,4488.2900390625,4448.759765625,4472.259765625,4290450000,1.0609263957508048,0,0.0,0.0,0.0,0.0,0.0,
21/04/2022,4393.66015625,4512.93994140625,4384.47021484375,4489.169921875,4636890000,1.102496832951005,0,0.0,0.0,0.0,0.0,0.0,
22/04/2022,4271.77978515625,4385.830078125,4267.6201171875,4385.830078125,4651940000,1.076943164355407,0,0.0,0.0,0.0,0.0,0.0,
25/04/2022,4296.1201171875,4299.02001953125,4200.81982421875,4255.33984375,5240040000,1.1427442400896044,0,0.0,0.0,0.0,0.0,0.0,
26/04/2022,4175.2001953125,4278.14013671875,4175.0400390625,4278.14013671875,4689970000,0.9974716378078623,0,0.0,0.0,0.0,0.0,0.0,
27/04/2022,4183.9599609375,4240.7099609375,4162.89990234375,4186.52001953125,4769680000,0.9941588726607561,0,0.0,0.0,0.0,0.0,0.0,
28/04/2022,4287.5,4308.4501953125,4188.6298828125,4222.580078125,4854180000,1.0026890238335342,0,0.0,0.0,0.0,0.0,0.0,
29/04/2022,4131.93017578125,4269.68017578125,4124.27978515625,4253.75,5084030000,1.0317498650453163,0,0.0,0.0,0.0,0.0,0.0,
02/05/2022,4155.3798828125,4169.81005859375,4062.510009765625,4130.60986328125,5163790000,1.0511895577047958,0,0.0,0.0,0.0,0.0,0.0,
03/05/2022,4175.47998046875,4200.10009765625,4147.080078125,4159.77978515625,4582050000,0.9368816127437409,0,0.0,0.0,0.0,0.0,0.0,
04/05/2022,4300.169921875,4307.66015625,4148.91015625,4181.18017578125,5136360000,1.034704906163919,1,0.96,0.0053300049295497,0.16286644951140064,0.6807817589576547,0.1563517915309446,0.0
05/05/2022,4146.8701171875,4270.43017578125,4106.009765625,4270.43017578125,5077030000,1.0136519766196574,0,0.0,0.0,0.0,0.0,0.0,
06/05/2022,4123.33984375,4157.68994140625,4067.909912109375,4128.169921875,5116940000,1.02027941268543,0,0.0,0.0,0.0,0.0,0.0,
09/05/2022,3991.239990234375,4081.27001953125,3975.47998046875,4081.27001953125,5954520000,1.150992194658038,0,0.0,0.0,0.0,0.0,0.0,
10/05/2022,4001.050048828125,4068.820068359375,3958.169921875,4035.179931640625,5885820000,1.0831201438904525,0,0.0,0.0,0.0,0.0,0.0,
11/05/2022,3935.179931640625,4049.090087890625,3928.820068359375,3990.080078125,5816140000,1.0441734334633732,0,0.0,0.0,0.0,0.0,0.0,
12/05/2022,3930.080078125,3964.800048828125,3858.8701171875,3903.949951171875,6286450000,1.0816376673398744,0,0.0,0.0,0.0,0.0,0.0,
13/05/2022,4023.889892578125,4038.8798828125,3963.89990234375,3963.89990234375,5183340000,0.8898049767443617,0,0.0,0.0,0.0,0.0,0.0,
16/05/2022,4008.010009765625,4046.4599609375,3983.989990234375,4013.02001953125,4415030000,0.8002075631878748,0,0.0,0.0,0.0,0.0,0.0,
17/05/2022,4088.85009765625,4090.719970703125,4033.929931640625,4052.0,4841410000,0.9120153927475203,0,0.0,0.0,0.0,0.0,0.0,
18/05/2022,3923.679931640625,4051.97998046875,3911.909912109375,4051.97998046875,5103220000,0.987868498942099,0,0.0,0.0,0.0,0.0,0.0,
19/05/2022,3900.7900390625,3945.9599609375,3876.580078125,3899.0,5113550000,1.0369556973704757,0,0.0,0.0,0.0,0.0,0.0,
20/05/2022,3901.360107421875,3943.419921875,3810.320068359375,3927.760009765625,5130730000,1.042664304985299,0,0.0,0.0,0.0,0.0,0.0,
23/05/2022,3973.75,3981.8798828125,3909.0400390625,3919.419921875,4420030000,0.8980537154383732,0,0.0,0.0,0.0,0.0,0.0,
24/05/2022,3941.47998046875,3955.679931640625,3875.1298828125,3942.93994140625,4923190000,0.9969717367496777,0,0.0,0.0,0.0,0.0,0.0,
25/05/2022,3978.72998046875,3999.330078125,3925.030029296875,3929.590087890625,4802560000,0.9845322233729642,0,0.0,0.0,0.0,0.0,0.0,
26/05/2022,4057.840087890625,4075.139892578125,3984.60009765625,3984.60009765625,4709970000,0.9817968288802692,0,0.0,0.0,0.0,0.0,0.0,
27/05/2022,4158.240234375,4158.490234375,4077.429931640625,4077.429931640625,4375620000,0.9417481620756761,0,0.0,0.0,0.0,0.0,0.0,
31/05/2022,4132.14990234375,4168.33984375,4104.8798828125,4151.08984375,6822640000,1.3307804718580571,0,0.0,0.0,0.0,0.0,0.0,
01/06/2022,4101.22998046875,4166.5400390625,4073.85009765625,4149.77978515625,4531800000,0.8976495676553,0,0.0,0.0,0.0,0.0,0.0,
02/06/2022,4176.81982421875,4177.509765625,4074.3701171875,4095.409912109375,4405790000,0.8866259998663759,0,0.0,0.0,0.0,0.0,0.0,
03/06/2022,4108.5400390625,4142.669921875,4098.669921875,4137.56982421875,3711110000,0.7781096626152767,0,0.0,0.0,0.0,0.0,0.0,
06/06/2022,4121.43017578125,4168.77978515625,4109.18017578125,4134.72021484375,4332700000,0.9100766088445491,0,0.0,0.0,0.0,0.0,0.0,
07/06/2022,4160.68017578125,4164.85986328125,4080.18994140625,4096.47021484375,4248210000,1.0005388700027933,0,0.0,0.0,0.0,0.0,0.0,
08/06/2022,4115.77001953125,4160.14013671875,4107.2001953125,4147.1201171875,4159470000,0.997126662728793,0,0.0,0.0,0.0,0.0,0.0,
09/06/2022,4017.820068359375,4119.10009765625,4017.169921875,4101.64990234375,4134170000,1.0041383176444185,0,0.0,0.0,0.0,0.0,0.0,
10/06/2022,3900.860107421875,3974.389892578125,3900.159912109375,3974.389892578125,4889640000,1.1233223014502263,0,0.0,0.0,0.0,0.0,0.0,
13/06/2022,3749.6298828125,3838.14990234375,3734.300048828125,3838.14990234375,5636890000,1.2217784690559113,0,0.0,0.0,0.0,0.0,0.0,
14/06/2022,3735.47998046875,3778.179931640625,3705.679931640625,3763.52001953125,5153890000,1.0748888590418144,0,0.0,0.0,0.0,0.0,0.0,
15/06/2022,3789.989990234375,3837.56005859375,3722.300048828125,3764.050048828125,5530480000,1.0910366394726865,1,0.9137931034482759,0.0149052093985379,0.1864951768488746,0.6430868167202572,0.17041800643086816,0.0
16/06/2022,3666.77001953125,3728.179931640625,3639.77001953125,3728.179931640625,5644930000,1.0509691936536685,0,0.0,0.0,0.0,0.0,0.0,
17/06/2022,3674.840087890625,3707.7099609375,3636.8701171875,3665.89990234375,8520740000,1.3974414609801642,0,0.0,0.0,0.0,0.0,0.0,
21/06/2022,3764.7900390625,3779.64990234375,3715.31005859375,3715.31005859375,5292260000,0.8778792593796757,0,0.0,0.0,0.0,0.0,0.0,
22/06/2022,3759.889892578125,3801.7900390625,3717.68994140625,3733.889892578125,5058990000,0.8418349008566465,0,0.0,0.0,0.0,0.0,0.0,
23/06/2022,3795.72998046875,3802.580078125,3743.52001953125,3774.7099609375,5098640000,0.8608042528994894,0,0.0,0.0,0.0,0.0,0.0,
24/06/2022,3911.739990234375,3913.64990234375,3821.75,3821.75,8120260000,1.2651970699472654,0,0.0,0.0,0.0,0.0,0.0,
27/06/2022,3900.110107421875,3927.719970703125,3889.659912109375,3920.760009765625,4325310000,0.775271316551152,0,0.0,0.0,0.0,0.0,0.0,
28/06/2022,3821.550048828125,3945.860107421875,3820.139892578125,3913.0,4270120000,0.7944905951330167,0,0.0,0.0,0.0,0.0,0.0,
29/06/2022,3818.830078125,3836.5,3799.02001953125,3825.090087890625,4211240000,0.8090581685626866,0,0.0,0.0,0.0,0.0,0.0,
30/06/2022,3785.3798828125,3818.989990234375,3738.669921875,3785.989990234375,4840070000,0.9391993635269918,0,0.0,0.0,0.0,0.0,0.0,
01/07/2022,3825.330078125,3829.820068359375,3752.10009765625,3781.0,4046950000,0.932748186223736,0,0.0,0.0,0.0,0.0,0.0,
05/07/2022,3831.389892578125,3832.18994140625,3742.06005859375,3792.610107421875,5076590000,1.1308970339456903,0,0.0,0.0,0.0,0.0,0.0,
06/07/2022,3845.080078125,3870.909912109375,3809.3701171875,3831.97998046875,4417720000,0.9776931088406499,0,0.0,0.0,0.0,0.0,0.0,
07/07/2022,3902.6201171875,3910.6298828125,3858.85009765625,3858.85009765625,4057770000,0.904173964196425,0,0.0,0.0,0.0,0.0,0.0,
08/07/2022,3899.3798828125,3918.5,3869.340087890625,3888.260009765625,3521620000,0.8336911979508207,0,0.0,0.0,0.0,0.0,0.0,
11/07/2022,3854.429931640625,3880.93994140625,3847.219970703125,3880.93994140625,3423480000,0.8351100004976294,0,0.0,0.0,0.0,0.0,0.0,
12/07/2022,3818.800048828125,3873.409912109375,3802.360107421875,3851.949951171875,3817210000,0.9921118838952478,0,0.0,0.0,0.0,0.0,0.0,
13/07/2022,3801.780029296875,3829.43994140625,3759.070068359375,3779.669921875,4109390000,1.0854477172366686,0,0.0,0.0,0.0,0.0,0.0,
14/07/2022,3790.3798828125,3796.409912109375,3721.56005859375,3763.989990234375,4199690000,1.1010445489290503,0,0.0,0.0,0.0,0.0,0.0,
15/07/2022,3863.159912109375,3863.6201171875,3817.179931640625,3818.0,4143800000,1.0520692794653281,0,0.0,0.0,0.0,0.0,0.0,
18/07/2022,3830.85009765625,3902.43994140625,3818.6298828125,3883.7900390625,4046870000,0.9959339389357463,0,0.0,0.0,0.0,0.0,0.0,
19/07/2022,3936.68994140625,3939.81005859375,3860.72998046875,3860.72998046875,4041070000,0.9836681300941248,0,0.0,0.0,0.0,0.0,0.0,
20/07/2022,3959.89990234375,3974.1298828125,3922.030029296875,3935.320068359375,4185300000,1.0150251761554816,0,0.0,0.0,0.0,0.0,0.0,
21/07/2022,3998.949951171875,3999.2900390625,3927.639892578125,3955.469970703125,4132790000,1.005553330611494,0,0.0,0.0,0.0,0.0,0.0,
22/07/2022,3961.6298828125,4012.43994140625,3938.860107421875,3998.429931640625,3979240000,0.9760086572314225,0,0.0,0.0,0.0,0.0,0.0,
25/07/2022,3966.840087890625,3975.300048828125,3943.4599609375,3965.719970703125,3568340000,0.8962642803392218,0,0.0,0.0,0.0,0.0,0.0,
26/07/2022,3921.050048828125,3953.219970703125,3910.739990234375,3953.219970703125,3778950000,0.9618282257432315,0,0.0,0.0,0.0,0.0,0.0,
27/07/2022,4023.610107421875,4039.56005859375,3951.429931640625,3951.429931640625,4112180000,1.0505531001711672,1,0.8648648648648649,-0.0226796520820685,0.21142857142857144,0.6057142857142858,0.18285714285714286,0.0
28/07/2022,4072.429931640625,4078.949951171875,3992.969970703125,4026.1298828125,4413000000,1.1114911511401284,0,0.0,0.0,0.0,0.0,0.0,
29/07/2022,4130.2900390625,4140.14990234375,4079.219970703125,4087.330078125,4616360000,1.1265552986676155,0,0.0,0.0,0.0,0.0,0.0,
01/08/2022,4118.6298828125,4144.9501953125,4096.02001953125,4112.3798828125,4202810000,0.9948279861574659,0,0.0,0.0,0.0,0.0,0.0,
02/08/2022,4091.18994140625,4140.47021484375,4079.81005859375,4104.2099609375,4727710000,1.0709716265722367,0,0.0,0.0,0.0,0.0,0.0,
